HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,SOFTWARE,LANGUAGE,Defective
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
11.99,30.94,11475.71,0.12,82,0.03,637.54,370.93,7,0,0
15.45,16.5,4205.45,0.08,60,0.06,233.64,254.88,7,0,0
31.63,42.73,57745.67,0.45,222,0.02,3208.09,1351.42,7,0,0
9.51,5.0,237.74,0.02,15,0.2,13.21,47.55,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
12.63,2.0,50.53,0.01,9,0.5,2.81,25.27,7,0,0
27.87,16.97,8030.83,0.16,93,0.06,446.16,473.13,7,0,0
9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,7,0,0
9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
29.48,16.88,8396.0,0.17,97,0.06,466.44,497.54,7,0,0
9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,7,0,0
9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,7,0,0
6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,7,0,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
13.16,14.78,2874.47,0.06,43,0.07,159.69,194.51,7,0,0
15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,7,0,0
13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
11.84,17.06,3447.42,0.07,46,0.06,191.52,202.05,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
6.86,3.5,84.0,0.01,8,0.29,4.67,24.0,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
9.14,4.0,146.16,0.01,11,0.25,8.11,36.54,7,0,0
9.14,4.0,146.16,0.01,11,0.25,8.11,36.54,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
18.43,7.15,942.15,0.04,30,0.14,52.34,131.77,7,0,0
10.34,2.5,64.62,0.01,10,0.4,3.59,25.85,7,0,0
9.56,6.0,344.16,0.02,16,0.17,19.12,57.36,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
9.87,6.75,449.6,0.02,18,0.15,24.98,66.61,7,0,0
12.28,7.0,601.66,0.03,22,0.14,33.43,85.95,7,0,0
11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
9.65,7.5,542.55,0.02,19,0.13,30.14,72.34,7,0,0
9.21,5.63,291.41,0.02,14,0.18,16.19,51.81,7,0,0
9.75,6.25,380.74,0.02,16,0.16,21.15,60.92,7,0,0
9.97,6.0,358.77,0.02,18,0.17,19.93,59.79,7,0,0
12.68,6.0,456.64,0.03,22,0.17,25.37,76.11,7,0,0
10.81,6.3,429.12,0.02,19,0.16,23.84,68.11,7,0,0
13.32,5.83,453.3,0.03,21,0.17,25.18,77.71,7,0,0
10.38,4.0,166.05,0.01,12,0.25,9.23,41.51,7,0,0
28.77,4.5,582.53,0.04,34,0.22,32.36,129.44,7,0,0
25.76,6.8,1190.93,0.06,42,0.15,66.16,175.14,7,0,0
10.38,4.0,166.05,0.01,12,0.25,9.23,41.51,7,0,0
32.65,16.07,8441.45,0.18,105,0.06,468.97,525.0,7,0,0
18.67,9.63,1729.78,0.06,46,0.1,96.1,179.72,7,0,0
27.69,20.43,11551.11,0.19,107,0.05,641.73,565.54,7,0,0
13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,7,0,0
27.69,20.43,11551.11,0.19,107,0.05,641.73,565.54,7,0,0
13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,7,0,0
18.68,3.33,207.57,0.02,18,0.3,11.53,62.27,7,0,0
22.31,3.21,230.46,0.02,20,0.31,12.8,71.7,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
8.6,10.0,859.52,0.03,22,0.1,47.75,85.95,7,0,0
25.4,8.36,1776.41,0.07,50,0.12,98.69,212.4,7,0,0
15.0,0.67,6.67,0.0,5,1.5,0.37,10.0,7,0,0
23.22,0.5,5.8,0.0,5,2.0,0.32,11.61,7,0,0
21.63,24.5,12985.0,0.18,106,0.04,721.39,530.0,7,0,0
14.8,5.25,407.97,0.03,21,0.19,22.67,77.71,7,0,0
5.43,7.0,266.27,0.01,12,0.14,14.79,38.04,7,0,0
10.38,12.07,1512.98,0.04,29,0.08,84.05,125.34,7,0,0
15.08,11.7,2064.1,0.06,39,0.09,114.67,176.42,7,0,0
14.87,9.75,1413.23,0.05,33,0.1,78.51,144.95,7,0,0
13.12,11.56,1752.06,0.05,34,0.09,97.34,151.62,7,0,0
21.29,26.07,14467.0,0.19,111,0.04,803.72,555.0,7,0,0
24.02,14.31,4916.77,0.11,74,0.07,273.15,343.65,7,0,0
21.14,17.77,6674.76,0.13,79,0.06,370.82,375.64,7,0,0
10.78,11.0,1303.9,0.04,29,0.09,72.44,118.54,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
14.48,20.45,6057.16,0.1,63,0.05,336.51,296.13,7,0,0
10.29,11.67,1400.0,0.04,30,0.09,77.78,120.0,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
27.43,62.5,107141.35,0.57,314,0.02,5952.3,1714.26,7,0,0
15.91,20.63,6766.8,0.11,69,0.05,375.93,328.09,7,0,0
15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,7,0,0
15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
11.14,3.5,136.5,0.01,13,0.29,7.58,39.0,7,0,0
11.14,3.5,136.5,0.01,13,0.29,7.58,39.0,7,0,0
16.21,36.0,21021.12,0.19,119,0.03,1167.84,583.92,7,0,0
11.14,3.5,136.5,0.01,13,0.29,7.58,39.0,7,0,0
17.23,16.36,4614.98,0.09,60,0.06,256.39,282.03,7,0,0
10.04,27.08,7363.07,0.09,64,0.04,409.06,271.87,7,0,0
14.0,10.67,1592.95,0.05,34,0.09,88.5,149.34,7,0,0
8.75,14.3,1788.9,0.04,30,0.07,99.38,125.1,7,0,0
10.99,3.75,154.53,0.01,13,0.27,8.59,41.21,7,0,0
19.46,4.5,394.06,0.03,23,0.22,21.89,87.57,7,0,0
7.83,14.3,1601.6,0.04,28,0.07,88.98,112.0,7,0,0
7.83,14.3,1601.6,0.04,28,0.07,88.98,112.0,7,0,0
84.78,8.65,6341.24,0.24,132,0.12,352.29,733.21,7,0,0
24.34,4.33,457.11,0.04,27,0.23,25.39,105.49,7,0,0
25.33,13.75,4788.98,0.12,75,0.07,266.05,348.29,7,0,0
24.99,9.23,2129.55,0.08,51,0.11,118.31,230.7,7,0,0
19.76,10.5,2178.25,0.07,48,0.1,121.01,207.45,7,0,0
4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,7,0,0
10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,7,0,0
13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,7,0,0
8.88,5.0,221.89,0.01,14,0.2,12.33,44.38,7,0,0
18.73,11.11,2312.76,0.07,49,0.09,128.49,208.15,7,0,0
5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,7,0,0
11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,7,0,0
10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,7,0,0
16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,7,0,0
19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,7,0,0
11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,7,0,0
20.14,22.1,9834.5,0.15,89,0.05,546.36,445.0,7,0,0
11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,7,0,0
13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,7,0,0
14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,7,0,0
13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,7,0,0
8.0,1.0,8.0,0.0,4,1.0,0.44,8.0,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
20.0,0.5,5.0,0.0,5,2.0,0.28,10.0,7,0,0
20.0,0.5,5.0,0.0,5,2.0,0.28,10.0,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
20.0,0.5,5.0,0.0,5,2.0,0.28,10.0,7,0,0
20.0,0.5,5.0,0.0,5,2.0,0.28,10.0,7,0,0
5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,7,0,0
15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,7,0,0
16.59,5.79,555.43,0.03,24,0.17,30.86,96.0,7,0,0
13.97,34.36,16494.55,0.16,96,0.03,916.36,480.0,7,0,0
7.2,2.5,45.0,0.01,9,0.4,2.5,18.0,7,0,0
18.47,17.0,5338.7,0.1,64,0.06,296.59,314.04,7,0,0
20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,7,0,0
18.18,17.0,5255.28,0.1,63,0.06,291.96,309.13,7,0,0
14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,7,0,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0,0
21.0,0.67,9.33,0.0,7,1.5,0.52,14.0,7,0,0
33.44,0.63,13.06,0.01,9,1.6,0.73,20.9,7,0,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0,0
21.0,0.67,9.33,0.0,7,1.5,0.52,14.0,7,0,0
33.44,0.63,13.06,0.01,9,1.6,0.73,20.9,7,0,0
19.35,6.25,755.8,0.04,29,0.16,41.99,120.93,7,0,0
14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,7,0,0
13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,7,0,0
14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,7,0,0
18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,7,0,0
8.3,4.0,132.88,0.01,10,0.25,7.38,33.22,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
8.0,1.0,8.0,0.0,4,1.0,0.44,8.0,7,0,0
5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,7,0,0
17.41,3.5,213.31,0.02,17,0.29,11.85,60.94,7,0,0
12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,7,0,0
14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,7,0,0
9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,7,0,0
13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,7,0,0
13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,7,0,0
11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,7,0,0
13.75,16.0,3521.25,0.07,48,0.06,195.63,220.08,7,0,0
13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,7,0,0
17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,7,0,0
6.0,2.0,24.0,0.0,6,0.5,1.33,12.0,7,0,0
8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,7,0,0
10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,7,0,0
9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,7,0,0
9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,7,0,0
9.97,4.67,217.03,0.02,14,0.21,12.06,46.51,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,7,0,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
8.18,7.0,401.52,0.02,16,0.14,22.31,57.36,7,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
9.87,7.7,585.2,0.03,19,0.13,32.5,76.0,7,0,0
12.0,3.0,108.0,0.01,12,0.33,6.0,36.0,7,0,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,7,0,0
9.73,9.0,788.12,0.03,23,0.11,43.78,87.57,7,0,0
47.61,177.87,1506363.92,2.82,1128,0.01,83686.88,8468.79,7,0,1
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,7,0,0
20.84,3.94,323.05,0.03,21,0.25,17.95,82.04,7,0,0
19.33,10.0,1932.62,0.06,44,0.1,107.37,193.26,7,0,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,7,0,0
13.29,3.5,162.77,0.02,14,0.29,9.04,46.51,7,0,0
12.36,4.2,217.94,0.02,15,0.24,12.11,51.89,7,0,0
14.38,4.5,291.26,0.02,17,0.22,16.18,64.73,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,7,0,0
6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,7,0,0
5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,7,0,0
6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,7,0,0
5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,7,0,0
6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,7,0,0
6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,7,0,0
10.28,4.38,196.76,0.01,13,0.23,10.93,44.97,7,0,0
10.87,3.5,133.19,0.01,11,0.29,7.4,38.05,7,0,0
3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
5.89,13.5,1074.15,0.03,23,0.07,59.68,79.57,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,7,0,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,7,0,0
5.81,8.0,372.06,0.02,14,0.13,20.67,46.51,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
7.0,6.0,252.0,0.01,14,0.17,14.0,42.0,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,7,0,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,7,0,0
5.81,8.0,372.06,0.02,14,0.13,20.67,46.51,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,7,0,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,7,0,0
11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,7,0,0
15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,7,0,0
23.93,9.55,2180.19,0.08,52,0.1,121.12,228.4,7,0,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,7,0,0
10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,7,0,0
13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,7,0,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,7,0,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,7,0,0
10.34,2.5,64.62,0.01,10,0.4,3.59,25.85,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,7,0,0
13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,0,0
6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,7,0,0
13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,0,0
6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,7,0,0
15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,7,0,0
17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,7,0,0
13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,7,0,0
13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,0,0
6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,7,0,0
13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,0,0
6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,7,0,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,7,0,0
12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,7,0,0
13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,0,0
6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0,0
