BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,Defective,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LANGUAGE,LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PATHOLOGICAL_COMPLEXITY,PERCENT_COMMENTS,SOFTWARE
5,1,8,3,0.23,4,1,0.33,0,13,1,0.0,0,0.0,22.29,18.67,7768.18,0.14,84,0.05,431.57,416.15,0,2,0,0,13,13,0.33,2,4,12,0.19,16,35,49,15,16,1,1,0.0,6
13,2,22,7,0.39,10,3,0.43,0,22,1,0.0,0,0.0,40.19,16.19,10535.84,0.22,124,0.06,585.32,650.74,0,10,2,5,16,18,0.14,6,11,17,0.21,34,40,84,21,17,3,1,30.43,6
3,2,4,2,0.14,2,1,0.5,0,8,1,0.0,0,0.0,22.43,10.08,2280.63,0.08,50,0.1,126.7,226.18,0,7,0,1,14,14,0.5,1,2,8,0.09,23,22,28,12,11,0,1,6.67,6
7,4,12,4,0.12,6,4,1.0,0,22,1,0.0,0,0.0,30.45,28.98,25572.65,0.29,158,0.03,1420.7,882.42,0,24,2,12,31,33,0.25,3,6,20,0.06,70,63,95,25,23,2,1,31.11,6
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,0,0,0,0,3,3,1.0,0,0,2,0.25,4,1,3,1,3,1,1,0.0,6
7,0,10,4,0.31,4,1,0.25,0,12,4,1.0,0,0.0,17.83,10.4,1928.85,0.06,41,0.1,107.16,185.47,0,5,0,0,13,13,1.0,3,5,10,0.21,19,16,25,10,13,2,1,0.0,6
11,3,20,6,0.2,10,3,0.5,0,25,1,0.0,0,0.0,43.0,16.07,11109.18,0.23,129,0.06,617.18,691.12,0,13,3,5,27,30,0.17,5,10,21,0.12,49,62,67,27,14,0,1,22.86,6
5,2,8,3,0.16,4,3,1.0,0,13,1,0.0,0,0.0,67.09,10.84,7881.04,0.24,134,0.09,437.84,727.12,0,3,0,0,19,19,0.33,2,4,12,0.13,23,56,78,31,12,2,1,0.0,6
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0,0,0,0,3,3,1.0,0,0,2,0.25,4,4,7,4,6,1,1,0.0,6
25,6,44,13,0.19,20,8,0.62,0,60,7,0.5,0,0.0,90.99,26.83,65518.01,0.81,378,0.04,3639.89,2441.67,0,26,1,34,68,69,0.54,12,22,49,0.1,130,161,217,66,22,5,1,33.98,6
15,3,28,8,0.16,14,4,0.5,0,29,5,0.57,0,0.0,54.24,14.29,11081.65,0.26,136,0.07,615.65,775.26,0,9,0,8,51,51,0.63,7,14,23,0.12,69,54,82,34,18,4,1,13.56,6
3,5,4,2,0.15,2,2,1.0,0,10,1,0.0,0,0.0,34.58,14.03,6802.76,0.16,97,0.07,377.93,485.0,0,3,2,3,11,13,0.5,1,2,10,0.1,20,41,56,19,13,1,1,31.25,6
3,0,4,2,0.25,2,1,0.5,0,6,1,0.0,0,0.0,12.48,8.33,866.67,0.03,26,0.12,48.15,104.0,0,1,0,0,8,8,0.5,1,2,6,0.2,10,10,16,6,10,0,1,0.0,6
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,15.5,3.0,139.52,0.02,14,0.33,7.75,46.51,0,0,2,0,1,3,1.0,0,0,2,0.25,4,6,8,5,5,0,1,66.67,6
3,0,4,2,0.17,2,1,0.5,0,6,1,0.0,0,0.0,25.04,7.33,1346.57,0.06,47,0.14,74.81,183.62,0,3,1,2,11,12,0.5,1,2,6,0.11,18,22,25,9,6,2,1,21.43,6
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,0,1,0,0,3,3,1.0,0,0,2,0.2,5,2,7,2,7,0,1,0.0,6
5,4,8,3,0.13,4,3,1.0,0,12,3,1.0,0,0.0,34.03,16.37,9130.93,0.19,107,0.06,507.27,557.41,0,3,1,1,22,23,1.0,2,4,11,0.11,28,43,64,21,16,4,1,8.33,6
5,4,8,3,0.11,4,3,1.0,0,12,1,0.0,0,0.0,45.16,12.29,6817.14,0.18,110,0.08,378.73,554.88,0,4,0,1,27,27,0.33,2,4,11,0.09,33,43,67,21,12,4,1,3.57,6
25,8,46,13,0.16,22,8,0.62,0,61,7,0.5,0,0.0,105.63,27.36,79066.26,0.96,443,0.04,4392.57,2889.94,0,15,2,21,81,83,0.54,12,23,50,0.11,120,185,258,71,21,4,1,22.12,6
15,10,26,8,0.15,12,7,0.88,0,41,4,0.43,0,0.0,63.17,24.68,38477.07,0.52,257,0.04,2137.62,1558.98,0,35,2,18,52,54,0.5,7,13,35,0.07,108,116,141,47,20,3,1,27.78,6
7,2,12,4,0.19,6,2,0.5,0,14,1,0.0,0,0.0,25.84,10.71,2966.84,0.09,57,0.09,164.82,276.9,0,4,0,0,21,21,0.25,3,6,12,0.15,26,20,37,14,15,3,1,0.0,6
9,3,14,5,0.24,6,3,0.6,0,17,3,0.5,0,0.0,21.11,20.5,8869.57,0.14,90,0.05,492.75,432.66,0,10,2,0,19,21,0.6,4,7,14,0.16,32,41,49,14,14,3,1,9.52,6
1,3,0,1,0.1,0,1,1.0,0,5,1,0.0,0,0.0,30.56,10.97,3676.73,0.11,69,0.09,204.26,335.2,0,5,0,3,10,10,1.0,0,0,6,0.05,19,27,42,16,13,1,1,23.08,6
9,1,16,5,0.28,8,2,0.4,0,20,1,0.0,0,0.0,32.36,14.08,6418.99,0.15,92,0.07,356.61,455.79,0,3,0,0,18,18,0.2,4,8,17,0.23,22,39,53,18,13,3,1,0.0,6
9,3,16,5,0.24,8,5,1.0,0,19,1,0.0,0,0.0,59.67,14.3,12206.72,0.28,152,0.07,678.15,853.44,0,4,0,47,21,21,0.2,4,8,16,0.19,27,59,93,33,16,5,1,69.12,6
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,0,0,0,0,1.0,0,0,2,1.0,1,0,2,0,2,0,1,0.0,6
7,2,10,4,0.33,4,2,0.5,0,13,3,0.67,0,0.0,23.58,15.75,5849.31,0.12,73,0.06,324.96,371.38,0,5,0,1,12,12,0.75,3,5,11,0.21,19,28,45,16,18,2,1,7.69,6
1,1,0,1,0.33,0,1,1.0,0,3,1,0.0,0,0.0,18.44,6.43,762.02,0.04,29,0.16,42.33,118.54,0,1,0,0,3,3,1.0,0,0,4,0.2,5,9,20,7,10,1,1,0.0,6
1,1,0,1,0.25,0,1,1.0,0,3,1,0.0,0,0.0,22.02,6.25,860.05,0.05,33,0.16,47.78,137.61,0,0,0,0,4,4,1.0,0,0,4,0.2,5,10,23,8,10,2,1,0.0,6
7,1,12,4,0.29,6,2,0.5,0,16,1,0.0,0,0.0,21.63,16.67,6009.19,0.12,75,0.06,333.84,360.55,0,7,0,0,14,14,0.25,3,6,14,0.18,22,25,50,12,16,2,1,0.0,6
1,0,0,1,0.2,0,1,1.0,0,1,1,0.0,0,0.0,14.14,7.07,707.14,0.03,25,0.14,39.29,100.0,0,1,0,0,5,5,1.0,0,0,2,0.14,7,11,14,7,9,2,1,0.0,6
13,15,12,9,0.16,6,9,1.0,0,38,1,0.0,0,0.0,59.57,22.33,29696.99,0.44,211,0.04,1649.83,1330.1,0,25,0,19,57,57,0.11,3,6,31,0.09,102,86,125,52,27,0,1,25.0,6
1,1,0,1,0.33,0,1,1.0,0,2,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,0,3,0,1,3,3,1.0,0,0,3,0.13,8,1,3,1,3,0,1,25.0,6
1,1,0,1,0.33,0,1,1.0,0,2,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,0,2,0,1,3,3,1.0,0,0,3,0.14,7,1,3,1,3,0,1,25.0,6
3,0,4,2,0.18,2,1,0.5,0,6,1,0.0,0,0.0,13.47,4.0,215.55,0.02,17,0.25,11.98,53.89,0,1,0,0,11,11,0.5,1,2,6,0.15,13,4,13,3,6,0,1,0.0,6
5,2,8,3,0.21,4,1,0.33,1,12,1,0.0,0,0.0,17.5,12.5,2734.06,0.07,46,0.08,151.89,218.72,0,2,1,3,13,14,0.33,2,4,11,0.15,20,20,26,12,15,1,1,23.53,6
1,1,0,1,0.1,0,1,1.0,0,2,1,0.0,0,0.0,16.53,6.43,683.19,0.04,26,0.16,37.96,106.27,0,1,0,0,10,10,1.0,0,0,3,0.08,12,9,17,7,10,0,1,0.0,6
1,1,0,1,0.1,0,1,1.0,0,2,1,0.0,0,0.0,14.33,6.0,515.71,0.03,22,0.17,28.65,85.95,0,1,0,0,10,10,1.0,0,0,3,0.08,12,8,14,6,9,0,1,0.0,6
107,7,198,54,0.72,92,24,0.44,0,219,25,0.45,0,0.0,62.26,74.54,345890.61,1.55,694,0.01,19216.15,4640.43,0,1,0,0,75,75,0.46,53,99,167,0.7,77,255,439,65,38,0,1,0.0,6
73,6,134,37,0.55,62,18,0.49,0,143,18,0.47,0,0.0,56.51,54.89,170295.87,1.03,469,0.02,9460.88,3102.3,0,1,0,0,67,67,0.49,36,67,108,0.54,69,181,288,61,37,0,1,0.0,6
3,6,4,2,0.13,2,2,1.0,0,13,1,0.0,0,0.0,39.87,6.9,1898.17,0.09,60,0.14,105.45,275.1,0,5,2,7,13,15,0.5,1,2,13,0.07,28,23,37,15,9,0,1,40.91,6
7,2,12,4,0.08,6,1,0.25,0,28,1,0.0,0,0.0,66.5,19.73,25890.47,0.44,224,0.05,1438.36,1312.19,0,24,11,29,41,52,0.25,3,6,26,0.04,106,81,143,39,19,0,1,49.38,6
21,14,40,11,0.15,20,8,0.73,1,63,1,0.0,0,0.0,66.66,28.77,55178.46,0.64,294,0.03,3065.47,1917.93,0,49,14,71,60,74,0.09,10,20,54,0.06,195,125,169,63,29,0,1,58.62,6
15,4,20,9,0.43,10,7,0.78,0,33,4,0.38,0,0.0,19.75,23.8,11186.0,0.16,94,0.04,621.44,470.0,0,2,3,0,18,21,0.44,5,10,26,0.2,44,42,52,15,17,0,1,14.29,6
5,3,8,3,0.21,4,2,0.67,0,14,1,0.0,0,0.0,34.4,9.84,3332.3,0.11,69,0.1,185.13,338.58,0,9,0,1,14,14,0.33,2,4,13,0.12,25,34,35,19,11,0,1,6.67,6
7,1,12,4,0.44,6,2,0.5,0,14,3,0.67,0,0.0,10.4,19.0,3755.43,0.07,45,0.05,208.64,197.65,0,2,0,0,9,9,0.75,3,6,12,0.33,12,19,26,7,14,0,1,0.0,6
13,5,24,7,0.41,12,6,0.86,0,32,6,0.83,0,0.0,27.29,21.05,12094.31,0.19,112,0.05,671.91,574.48,0,3,0,0,17,17,0.86,6,12,27,0.33,21,50,62,19,16,0,1,0.0,6
7,2,12,4,0.36,6,4,1.0,0,16,1,0.0,0,0.0,28.49,13.18,4947.97,0.13,83,0.08,274.89,375.46,0,1,0,0,11,11,0.25,3,6,14,0.31,13,41,42,14,9,0,1,0.0,6
9,5,16,5,0.45,8,4,0.8,0,21,3,0.5,0,0.0,15.17,23.86,8637.06,0.12,77,0.04,479.84,361.93,0,3,0,0,11,11,0.6,4,8,18,0.33,15,35,42,11,15,0,1,0.0,6
11,0,20,6,0.38,10,1,0.17,0,24,1,0.0,0,0.0,19.33,16.82,5466.44,0.11,74,0.06,303.69,325.03,0,3,0,0,16,16,0.17,5,10,20,0.3,20,37,37,11,10,0,1,0.0,6
11,3,16,6,0.25,6,4,0.67,0,19,6,1.0,0,0.0,31.58,13.18,5483.42,0.14,84,0.08,304.63,416.15,0,2,1,0,23,24,1.0,5,8,15,0.22,27,32,52,17,14,0,1,4.17,6
1,0,0,1,0.07,0,1,1.0,0,1,1,0.0,0,0.0,29.93,9.82,2885.48,0.1,68,0.1,160.3,293.89,0,5,0,0,15,15,1.0,0,0,2,0.05,21,24,44,11,9,0,1,0.0,6
1,0,0,1,0.07,0,1,1.0,0,1,1,0.0,0,0.0,26.75,10.8,3119.68,0.1,68,0.09,173.32,288.86,0,5,0,0,15,15,1.0,0,0,2,0.05,21,24,44,10,9,0,1,0.0,6
1,0,0,1,0.1,0,1,1.0,0,1,1,0.0,0,0.0,18.68,9.38,1641.91,0.06,42,0.11,91.22,175.14,0,1,0,0,10,10,1.0,0,0,2,0.08,12,15,27,8,10,0,1,0.0,6
3,0,4,2,0.13,2,1,0.5,0,5,1,0.0,0,0.0,25.68,12.5,4011.84,0.11,70,0.08,222.88,320.95,0,2,0,0,16,16,0.5,1,2,5,0.11,19,25,45,12,12,0,1,0.0,6
1,0,0,1,0.07,0,1,1.0,0,1,1,0.0,0,0.0,29.97,10.42,3251.67,0.1,70,0.1,180.65,312.16,0,1,0,0,15,15,1.0,0,0,2,0.06,17,25,45,12,10,0,1,0.0,6
3,0,4,2,0.11,2,1,0.5,0,5,1,0.0,0,0.0,30.71,12.86,5076.47,0.13,84,0.08,282.03,394.84,0,2,0,0,18,18,0.5,1,2,5,0.1,21,30,54,14,12,0,1,0.0,6
5,3,8,3,0.25,4,3,1.0,0,10,1,0.0,0,0.0,18.35,8.33,1274.38,0.05,36,0.12,70.8,152.93,0,2,0,0,12,12,0.33,2,4,9,0.2,15,15,21,9,10,0,1,0.0,6
5,3,8,3,0.27,4,3,1.0,0,10,1,0.0,0,0.0,18.35,8.33,1274.38,0.05,36,0.12,70.8,152.93,0,2,0,0,11,11,0.33,2,4,9,0.21,14,15,21,9,10,0,1,0.0,6
11,0,20,6,0.26,10,1,0.17,0,23,6,1.0,0,0.0,23.89,25.29,15285.15,0.2,116,0.04,849.17,604.3,0,1,0,0,23,23,1.0,5,10,19,0.24,25,43,73,17,20,0,1,0.0,6
11,1,20,6,0.16,10,2,0.33,0,21,1,0.0,0,0.0,38.89,13.93,7545.68,0.18,97,0.07,419.2,541.74,0,4,0,0,37,37,0.17,5,10,17,0.14,42,39,58,28,20,2,1,0.0,6
7,4,4,5,0.15,2,5,1.0,0,14,1,0.0,0,0.0,41.62,13.04,7074.24,0.18,100,0.08,393.01,542.63,0,7,0,3,34,34,0.2,1,2,11,0.11,45,44,56,27,16,1,1,8.1,6
7,4,4,5,0.14,2,5,1.0,0,16,1,0.0,0,0.0,44.89,14.07,8885.44,0.21,115,0.07,493.64,631.56,0,7,0,3,36,36,0.2,1,2,13,0.11,47,51,64,29,16,1,1,7.69,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,2,0,0,5,5,1.0,0,0,3,0.13,8,6,8,6,6,1,1,0.0,6
3,2,4,2,0.1,2,2,1.0,0,7,1,0.0,0,0.0,32.95,7.44,1824.39,0.08,51,0.13,101.36,245.18,0,2,0,0,20,20,0.5,1,2,7,0.09,23,23,28,17,11,1,1,0.0,6
3,2,4,2,0.1,2,2,1.0,0,7,1,0.0,0,0.0,32.81,7.76,1978.37,0.08,53,0.13,109.91,254.79,0,2,0,0,20,20,0.5,1,2,7,0.09,23,24,29,17,11,1,1,0.0,6
1,0,0,1,0.17,0,1,1.0,0,1,1,0.0,0,0.0,20.76,4.0,332.19,0.03,25,0.25,18.46,83.05,0,1,0,0,6,6,1.0,0,0,2,0.13,8,12,13,6,4,0,1,0.0,6
1,1,0,1,0.08,0,1,1.0,0,2,1,0.0,0,0.0,62.09,7.17,3189.17,0.15,89,0.14,177.18,445.0,0,5,0,6,13,13,1.0,0,0,3,0.04,25,43,46,24,8,0,1,31.58,6
5,1,6,3,0.21,2,2,0.67,0,8,3,1.0,0,0.0,20.9,8.67,1569.62,0.06,39,0.12,87.2,181.11,0,3,0,0,14,14,1.0,2,3,7,0.17,18,16,23,12,13,1,1,0.0,6
36,21,32,27,0.22,16,27,1.0,0,78,8,0.27,0,0.0,63.2,42.84,115969.02,0.9,388,0.02,6442.72,2707.18,0,30,1,6,122,123,0.3,8,16,53,0.17,160,149,239,80,46,1,1,5.43,6
3,5,4,2,0.07,2,2,1.0,0,9,1,0.0,0,0.0,65.33,14.63,13972.73,0.32,175,0.07,776.26,955.4,0,10,2,0,26,28,0.5,1,2,9,0.05,39,78,97,32,12,0,1,7.14,6
17,7,24,9,0.25,10,5,0.56,0,33,5,0.5,0,0.0,51.55,12.0,7423.67,0.21,112,0.08,412.43,618.64,0,14,8,6,28,36,0.56,7,12,26,0.16,57,45,67,30,16,0,1,33.33,6
3,1,4,2,0.1,2,2,1.0,0,7,1,0.0,0,0.0,35.63,14.48,7465.89,0.17,99,0.07,414.77,515.74,0,8,0,3,21,21,0.5,1,2,7,0.06,33,38,61,21,16,1,1,12.5,6
11,1,20,6,0.14,10,3,0.5,0,22,1,0.0,0,0.0,47.47,22.17,23323.93,0.35,182,0.05,1295.77,1052.21,0,11,1,27,43,44,0.17,5,10,18,0.07,83,84,98,36,19,1,1,39.44,6
15,3,28,8,0.13,14,2,0.25,0,36,4,0.43,0,0.0,42.11,37.19,58228.77,0.52,260,0.03,3234.93,1565.82,0,19,2,38,62,64,0.5,7,14,30,0.07,122,119,141,40,25,0,1,39.22,6
12,3,16,7,0.13,8,6,0.86,0,26,1,0.0,0,0.0,43.19,20.71,18517.95,0.3,154,0.05,1028.77,894.33,0,12,2,12,52,54,0.14,4,8,21,0.09,79,64,90,34,22,1,1,21.21,6
7,4,12,4,0.13,6,4,1.0,0,17,1,0.0,0,0.0,41.14,13.54,7538.26,0.19,102,0.07,418.79,556.86,0,6,1,12,31,32,0.25,3,6,15,0.08,51,43,59,27,17,1,1,29.55,6
1,0,0,1,0.2,0,1,1.0,0,1,1,0.0,0,0.0,9.23,5.25,254.27,0.02,14,0.19,14.13,48.43,0,2,0,0,5,5,1.0,0,0,2,0.13,8,6,8,4,7,1,1,0.0,6
1,1,0,1,0.17,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,0,0,0,6,6,1.0,0,0,3,0.14,7,6,8,6,6,1,1,0.0,6
1,1,0,1,0.17,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,0,0,0,6,6,1.0,0,0,3,0.14,7,6,8,6,6,1,1,0.0,6
1,1,0,1,0.17,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,0,0,0,6,6,1.0,0,0,3,0.14,7,6,8,6,6,1,1,0.0,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,13.84,3.0,124.54,0.01,12,0.33,6.92,41.51,0,0,0,0,5,5,1.0,0,0,3,0.17,6,5,7,5,6,0,1,0.0,6
1,1,0,1,0.17,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,0,0,0,6,6,1.0,0,0,3,0.14,7,6,8,6,6,1,1,0.0,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,13.84,3.0,124.54,0.01,12,0.33,6.92,41.51,0,0,0,0,5,5,1.0,0,0,3,0.17,6,5,7,5,6,0,1,0.0,6
1,1,0,1,0.17,0,1,1.0,0,2,1,0.0,0,0.0,19.74,3.0,177.62,0.02,16,0.33,9.87,59.21,0,0,0,0,6,6,1.0,0,0,3,0.14,7,7,9,7,6,1,1,0.0,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,0,0,0,0,5,5,1.0,0,0,3,0.17,6,6,8,6,6,1,1,0.0,6
39,7,62,20,0.22,24,10,0.5,0,66,12,0.58,0,0.0,92.24,23.83,52396.16,0.73,337,0.04,2910.9,2198.44,0,27,2,35,87,89,0.6,19,33,48,0.13,152,143,194,69,23,2,1,29.84,6
21,2,36,11,0.16,16,4,0.36,0,39,5,0.4,0,0.0,62.91,28.21,50051.79,0.59,284,0.04,2780.66,1774.41,0,13,3,33,64,67,0.45,10,18,30,0.1,114,130,154,53,23,1,1,36.0,6
15,3,28,8,0.13,14,2,0.25,0,36,4,0.43,0,0.0,41.25,40.3,66987.0,0.55,275,0.02,3721.5,1662.21,0,19,2,35,62,64,0.5,7,14,30,0.07,119,124,151,40,26,0,1,37.37,6
9,5,16,5,0.12,8,5,1.0,0,22,1,0.0,0,0.0,61.13,14.05,12066.02,0.29,146,0.07,670.33,858.87,0,16,5,22,37,42,0.2,4,8,19,0.06,81,64,82,41,18,1,1,42.19,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,13.84,3.0,124.54,0.01,12,0.33,6.92,41.51,0,1,0,0,5,5,1.0,0,0,3,0.14,7,5,7,5,6,0,1,0.0,6
1,0,0,1,0.09,0,1,1.0,0,1,1,0.0,0,0.0,59.46,3.86,884.62,0.08,55,0.26,49.15,229.35,0,0,0,0,11,11,1.0,0,0,2,0.08,12,27,28,14,4,0,1,0.0,6
61,12,98,31,0.24,38,13,0.42,0,108,23,0.73,0,0.0,88.43,42.69,161178.36,1.26,560,0.02,8954.35,3775.22,0,32,4,60,126,130,0.74,30,50,79,0.14,223,253,307,80,27,1,1,33.68,6
3,0,4,2,0.2,2,1,0.5,0,6,1,0.0,0,0.0,8.79,12.0,1265.83,0.04,27,0.08,70.32,105.49,0,3,0,0,10,10,0.5,1,2,6,0.14,14,12,15,5,10,2,1,0.0,6
41,4,80,21,0.14,40,5,0.24,1,98,4,0.15,0,0.0,85.6,33.3,94929.66,0.95,430,0.03,5273.87,2850.62,0,39,2,62,150,152,0.19,20,40,79,0.08,254,187,243,73,26,3,1,29.91,6
3,2,4,2,0.17,2,2,1.0,0,6,1,0.0,0,0.0,23.5,4.0,376.05,0.03,23,0.25,20.89,94.01,0,2,0,3,12,12,0.5,1,2,6,0.11,18,9,14,9,8,0,1,20.0,6
1,0,0,1,0.08,0,1,1.0,0,1,1,0.0,0,0.0,35.51,8.88,2803.1,0.11,73,0.11,155.73,315.5,0,1,0,3,13,13,1.0,0,0,2,0.06,18,33,40,13,7,0,1,18.75,6
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,0,0,0,0,1.0,0,0,2,1.0,1,0,2,0,2,0,1,0.0,6
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,0,0,0,0,1.0,0,0,2,1.0,1,0,2,0,2,0,1,0.0,6
9,2,16,5,0.5,8,2,0.4,0,23,1,0.0,0,0.0,13.72,23.38,7494.65,0.11,66,0.04,416.37,320.63,0,2,1,3,9,10,0.2,4,8,20,0.31,16,33,33,12,17,0,1,30.77,6
5,1,8,3,0.38,4,3,1.0,0,15,1,0.0,0,0.0,17.84,12.0,2568.63,0.07,48,0.08,142.7,214.05,0,0,0,0,8,8,0.33,2,4,14,0.33,9,24,24,11,11,0,1,0.0,6
7,0,12,4,0.29,6,1,0.25,0,13,1,0.0,0,0.0,13.04,18.56,4494.57,0.08,57,0.05,249.7,242.13,0,0,0,0,14,14,0.25,3,6,11,0.27,15,27,30,8,11,2,1,0.0,6
1,1,0,1,0.1,0,1,1.0,0,2,1,0.0,0,0.0,14.33,6.0,515.71,0.03,22,0.17,28.65,85.95,0,1,0,0,10,10,1.0,0,0,3,0.08,12,8,14,6,9,0,1,0.0,6
7,2,12,4,0.33,6,2,0.5,0,15,1,0.0,0,0.0,15.35,20.67,6557.23,0.11,66,0.05,364.29,317.29,0,0,0,0,12,12,0.25,3,6,13,0.31,13,31,35,12,16,0,1,0.0,6
11,2,18,6,0.32,8,2,0.33,0,21,3,0.4,0,0.0,17.53,23.33,9541.89,0.14,87,0.04,530.11,408.94,0,4,0,0,19,19,0.5,5,9,17,0.25,24,40,47,12,14,0,1,0.0,6
13,1,28,7,0.64,12,3,0.43,0,25,1,0.0,0,0.0,11.3,26.81,8126.06,0.1,69,0.04,451.45,303.07,0,0,0,1,11,11,0.14,8,14,20,0.54,13,33,36,8,13,1,1,8.33,6
7,0,12,4,0.31,6,1,0.25,0,14,1,0.0,0,0.0,14.3,23.27,7746.14,0.11,70,0.04,430.34,332.84,0,1,0,1,13,13,0.25,3,6,12,0.25,16,32,38,11,16,1,1,7.14,6
1,1,0,1,0.2,0,1,1.0,0,2,1,0.0,0,0.0,18.67,7.07,933.43,0.04,33,0.14,51.86,132.0,0,0,0,0,5,5,1.0,0,0,3,0.17,6,11,22,7,9,2,1,0.0,6
13,2,22,7,0.5,10,2,0.29,0,24,1,0.0,0,0.0,29.59,14.55,6259.35,0.14,82,0.07,347.74,430.33,0,1,0,0,14,14,0.14,6,11,19,0.44,16,40,42,22,16,0,1,0.0,6
7,2,12,4,0.13,6,3,0.75,0,16,1,0.0,0,0.0,29.83,40.13,48033.42,0.4,222,0.02,2668.52,1197.09,0,7,1,0,30,31,0.25,3,6,14,0.1,39,107,115,24,18,2,1,3.23,6
11,0,20,6,0.17,10,1,0.17,0,23,1,0.0,0,0.0,32.18,45.0,65170.26,0.48,278,0.02,3620.57,1448.23,0,7,1,0,34,35,0.17,5,10,19,0.14,43,132,146,22,15,5,1,2.86,6
7,0,12,4,0.67,6,1,0.25,0,12,4,1.0,0,0.0,14.12,9.63,1308.36,0.05,32,0.1,72.69,135.93,0,0,0,0,6,6,1.0,3,6,10,0.57,7,14,18,8,11,2,1,0.0,6
1,1,0,1,0.14,0,1,1.0,0,2,1,0.0,0,0.0,12.37,6.0,445.39,0.02,19,0.17,24.74,74.23,0,2,0,0,7,7,1.0,0,0,3,0.1,10,8,11,6,9,0,1,0.0,6
3,2,4,2,0.33,2,2,1.0,0,8,1,0.0,0,0.0,11.42,6.67,507.65,0.03,20,0.15,28.2,76.15,0,0,0,0,6,6,0.5,1,2,8,0.29,7,10,10,6,8,2,1,0.0,6
7,2,12,4,0.33,6,2,0.5,0,15,1,0.0,0,0.0,15.35,20.67,6557.23,0.11,66,0.05,364.29,317.29,0,0,0,0,12,12,0.25,3,6,13,0.31,13,31,35,12,16,0,1,0.0,6
3,0,4,2,0.33,2,1,0.5,0,6,1,0.0,0,0.0,7.57,9.0,613.03,0.02,19,0.11,34.06,68.11,0,0,0,0,6,6,0.5,1,2,6,0.29,7,9,10,4,8,0,1,0.0,6
5,1,8,3,0.43,4,3,1.0,0,12,1,0.0,0,0.0,13.51,13.33,2401.13,0.06,41,0.08,133.4,180.09,0,0,0,0,7,7,0.33,2,4,11,0.38,8,20,21,9,12,1,1,0.0,6
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,0,0,0,0,3,3,1.0,0,0,2,0.25,4,2,3,2,3,0,1,0.0,6
