Halstead_b,Halstead_d,Halstead_e,Halstead_i,Halstead_l,Halstead_lOBlank,Halstead_lOCode,Halstead_lOComment,Halstead_n,Halstead_t,Halstead_v,Language,McCabe_ev(g),McCabe_iv(g),McCabe_loc,McCabe_v(g),SOFTWARE,branchCount,defects,locCodeAndComment,total_Op,total_Opnd,uniq_Op,uniq_Opnd
0.66,35.71,70589.89,55.34,0.03,21,73,13,327.0,3921.66,1976.52,0,4.0,5.0,109.0,7.0,1,13.0,1,0,202.0,125.0,24.0,42.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,2.0,38.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
1.05,16.32,51400.64,192.91,0.06,31,95,7,460.0,2855.59,3148.93,0,1.0,3.0,143.0,3.0,1,5.0,1,8,258.0,202.0,16.0,99.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,14.0,8.0,126.0,32.0,1,63.0,1,0,0.0,0.0,0.0,0.0
2.45,34.15,251126.79,215.29,0.03,49,138,6,1039.0,13951.49,7352.81,0,4.0,5.0,195.0,6.0,1,11.0,1,0,595.0,444.0,18.0,117.0
3.49,62.21,651126.96,168.25,0.02,34,250,0,1466.0,36173.72,10466.58,0,3.0,5.0,286.0,9.0,1,17.0,1,0,793.0,673.0,22.0,119.0
4.52,26.67,361750.51,508.42,0.04,66,218,0,1797.0,20097.25,13561.77,0,1.0,1.0,286.0,1.0,1,1.0,1,0,1019.0,778.0,12.0,175.0
0.43,6.55,8507.9,198.03,0.15,11,55,0,218.0,472.66,1298.01,0,1.0,1.0,70.0,1.0,1,1.0,1,2,115.0,103.0,7.0,55.0
2.89,52.04,451812.89,166.82,0.02,37,245,12,1216.0,25100.72,8681.69,0,1.0,4.0,298.0,9.0,1,17.0,1,2,653.0,563.0,22.0,119.0
0.29,13.53,11680.72,63.84,0.07,6,32,1,153.0,648.93,863.51,0,1.0,4.0,41.0,6.0,1,11.0,1,0,76.0,77.0,13.0,37.0
0.53,27.78,44045.02,57.08,0.04,24,46,1,300.0,2446.95,1585.62,0,1.0,3.0,74.0,11.0,1,21.0,1,0,175.0,125.0,12.0,27.0
0.13,10.67,4015.7,35.29,0.09,8,26,7,74.0,223.09,376.47,0,1.0,6.0,45.0,6.0,1,11.0,1,2,50.0,24.0,16.0,18.0
3.03,33.02,300539.98,275.71,0.03,31,234,3,1275.0,16696.66,9102.93,0,1.0,3.0,271.0,3.0,1,5.0,1,1,676.0,599.0,14.0,127.0
0.65,15.32,29754.91,126.75,0.07,18,74,11,303.0,1653.05,1942.05,0,1.0,3.0,105.0,4.0,1,7.0,1,0,160.0,143.0,15.0,70.0
0.29,28.7,24899.58,30.24,0.03,9,41,5,158.0,1383.31,867.71,0,5.0,2.0,57.0,6.0,1,11.0,1,0,98.0,60.0,22.0,23.0
4.93,71.58,1058764.59,206.64,0.01,78,383,8,1954.0,58820.26,14791.5,0,13.0,9.0,472.0,24.0,1,47.0,1,1,1058.0,903.0,27.0,164.0
1.27,22.34,85352.91,171.1,0.04,17,112,2,568.0,4741.83,3821.46,0,1.0,1.0,133.0,3.0,1,5.0,1,0,297.0,271.0,15.0,91.0
1.13,13.45,45598.02,252.04,0.07,31,122,1,498.0,2533.22,3390.06,0,1.0,4.0,160.0,4.0,1,7.0,1,4,251.0,247.0,11.0,101.0
0.35,17.27,18015.85,60.44,0.06,5,46,0,190.0,1000.88,1043.45,0,5.0,10.0,56.0,10.0,1,19.0,1,0,105.0,85.0,13.0,32.0
0.5,25.05,37947.63,60.46,0.04,17,68,21,262.0,2108.2,1514.72,0,10.0,11.0,108.0,19.0,1,37.0,1,0,150.0,112.0,17.0,38.0
0.19,25.0,14598.0,23.36,0.04,3,30,7,119.0,811.0,583.92,0,1.0,4.0,42.0,4.0,1,7.0,1,0,69.0,50.0,15.0,15.0
0.38,18.54,21332.75,62.05,0.05,8,51,12,189.0,1185.15,1150.53,0,1.0,4.0,76.0,5.0,1,9.0,1,2,100.0,89.0,20.0,48.0
0.19,32.58,18678.13,17.59,0.03,8,23,1,118.0,1037.67,573.24,0,1.0,1.0,34.0,2.0,1,3.0,1,0,72.0,46.0,17.0,12.0
0.26,14.03,10773.62,54.72,0.07,7,23,0,139.0,598.53,767.78,0,1.0,2.0,32.0,2.0,1,3.0,1,0,81.0,58.0,15.0,31.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,3.0,66.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.67,28.47,57524.84,70.97,0.04,2,82,0,358.0,3195.82,2020.5,0,54.0,20.0,86.0,54.0,1,107.0,1,0,237.0,121.0,16.0,34.0
0.31,15.59,14378.96,59.15,0.06,3,40,1,161.0,798.83,922.2,0,3.0,7.0,47.0,8.0,1,15.0,1,1,82.0,79.0,15.0,38.0
0.93,25.14,69963.34,110.73,0.04,33,89,25,432.0,3886.85,2783.35,0,4.0,13.0,149.0,19.0,1,37.0,1,0,274.0,158.0,21.0,66.0
0.27,20.8,16791.61,38.83,0.05,9,65,6,155.0,932.87,807.47,0,1.0,11.0,84.0,12.0,1,23.0,1,2,94.0,61.0,15.0,22.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,3.0,50.0,3.0,1,5.0,1,0,0.0,0.0,0.0,0.0
0.4,22.08,26287.7,53.92,0.05,12,39,9,205.0,1460.43,1190.51,0,3.0,2.0,62.0,4.0,1,7.0,1,0,119.0,86.0,19.0,37.0
0.32,16.94,16026.87,55.85,0.06,14,42,3,183.0,890.38,946.1,0,1.0,3.0,61.0,3.0,1,5.0,1,0,106.0,77.0,11.0,25.0
0.25,15.41,11453.84,48.25,0.06,5,33,0,137.0,636.32,743.4,0,1.0,3.0,40.0,4.0,1,7.0,1,0,85.0,52.0,16.0,27.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,25.0,2.0,1,3.0,1,0,0.0,0.0,0.0,0.0
1.24,61.55,229809.93,60.66,0.02,4,119,2,581.0,12767.22,3733.66,0,15.0,16.0,127.0,28.0,1,55.0,1,0,312.0,269.0,27.0,59.0
0.91,43.78,119789.61,62.49,0.02,17,116,60,442.0,6654.98,2735.9,0,11.0,10.0,195.0,23.0,1,45.0,1,0,239.0,203.0,22.0,51.0
0.4,23.78,28541.95,50.46,0.04,9,50,1,204.0,1585.66,1200.06,0,6.0,8.0,62.0,11.0,1,21.0,1,0,124.0,80.0,22.0,37.0
2.95,65.69,581297.93,134.7,0.02,44,366,85,1243.0,32294.33,8848.84,0,38.0,34.0,511.0,69.0,1,137.0,1,14,702.0,545.0,27.0,112.0
0.75,31.91,71631.48,70.33,0.03,16,77,2,370.0,3979.53,2244.45,0,6.0,12.0,97.0,16.0,1,31.0,1,0,220.0,150.0,20.0,47.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,23.0,8.0,81.0,23.0,1,45.0,1,0,0.0,0.0,0.0,0.0
0.13,15.5,6259.18,26.05,0.06,7,28,10,84.0,347.73,403.82,0,1.0,4.0,47.0,5.0,1,9.0,1,0,53.0,31.0,14.0,14.0
0.32,20.79,19865.51,45.95,0.05,9,47,7,172.0,1103.64,955.39,0,1.0,6.0,66.0,6.0,1,11.0,1,1,105.0,67.0,18.0,29.0
0.29,15.0,13165.87,58.51,0.07,17,27,1,174.0,731.44,877.72,0,1.0,1.0,47.0,1.0,1,1.0,1,0,114.0,60.0,11.0,22.0
0.66,26.47,52709.31,75.24,0.04,12,65,0,326.0,2928.3,1991.38,0,6.0,5.0,80.0,8.0,1,15.0,1,0,205.0,121.0,21.0,48.0
0.74,37.18,82100.95,59.41,0.03,9,87,9,377.0,4561.16,2208.46,0,3.0,9.0,108.0,15.0,1,29.0,1,0,246.0,131.0,21.0,37.0
0.74,32.52,71864.88,67.95,0.03,15,76,11,363.0,3992.49,2209.75,0,10.0,13.0,107.0,16.0,1,31.0,1,2,227.0,136.0,22.0,46.0
0.11,10.47,3424.18,31.22,0.1,4,16,1,66.0,190.23,326.98,0,3.0,3.0,27.0,3.0,1,5.0,1,4,37.0,29.0,13.0,18.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10.0,4.0,89.0,16.0,1,31.0,1,0,0.0,0.0,0.0,0.0
0.65,59.62,116160.08,32.68,0.02,6,115,1,337.0,6453.34,1948.32,0,31.0,5.0,126.0,32.0,1,63.0,1,1,204.0,133.0,26.0,29.0
0.41,29.86,37113.97,41.63,0.03,4,59,0,217.0,2061.88,1242.96,0,4.0,5.0,75.0,13.0,1,25.0,1,8,126.0,91.0,21.0,32.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,20.0,1.0,1,1.0,1,0,0.0,0.0,0.0,0.0
0.53,37.33,59786.97,42.9,0.03,5,68,8,277.0,3321.5,1601.44,0,15.0,10.0,90.0,18.0,1,35.0,1,5,165.0,112.0,22.0,33.0
0.17,23.16,12115.05,22.59,0.04,3,31,7,102.0,673.06,523.19,0,1.0,2.0,44.0,3.0,1,5.0,1,1,63.0,39.0,19.0,16.0
0.54,19.64,32088.05,83.22,0.05,5,48,5,264.0,1782.67,1634.11,0,6.0,6.0,59.0,10.0,1,19.0,1,1,144.0,120.0,18.0,55.0
0.41,26.28,32085.5,46.46,0.04,8,50,6,225.0,1782.53,1220.91,0,1.0,11.0,66.0,12.0,1,23.0,1,0,152.0,73.0,18.0,25.0
0.71,46.87,99995.08,45.52,0.02,34,96,7,324.0,5555.28,2133.53,0,12.0,13.0,141.0,16.0,1,28.0,1,2,187.0,137.0,39.0,57.0
2.37,141.95,1010595.82,50.15,0.01,1,12,0,1312.0,56144.21,7119.26,0,25.0,10.0,15.0,34.0,1,67.0,1,0,1041.0,271.0,22.0,21.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,34.0,19.0,79.0,35.0,1,69.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,23.0,19.0,262.0,30.0,1,59.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,14.0,16.0,117.0,18.0,1,35.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,6.0,46.0,7.0,1,13.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,6.0,49.0,8.0,1,15.0,1,0,0.0,0.0,0.0,0.0
0.24,44.0,32273.45,16.67,0.02,9,48,36,143.0,1792.97,733.49,0,9.0,3.0,95.0,11.0,1,21.0,1,0,91.0,52.0,22.0,13.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,3.0,33.0,5.0,1,9.0,1,0,0.0,0.0,0.0,0.0
0.23,13.89,9661.24,50.08,0.07,8,48,1,129.0,536.74,695.61,0,10.0,5.0,59.0,13.0,1,25.0,1,0,79.0,50.0,15.0,27.0
0.49,49.11,72013.96,29.86,0.02,5,54,1,256.0,4000.78,1466.35,0,13.0,12.0,63.0,19.0,1,37.0,1,1,154.0,102.0,26.0,27.0
0.28,12.77,10883.44,66.7,0.08,8,46,0,158.0,604.64,851.99,0,1.0,6.0,57.0,6.0,1,11.0,1,0,86.0,72.0,11.0,31.0
0.82,17.5,42956.37,140.27,0.06,16,81,0,384.0,2386.47,2454.65,0,1.0,1.0,99.0,2.0,1,3.0,1,0,209.0,175.0,14.0,70.0
0.23,9.43,6441.74,72.46,0.11,11,29,5,123.0,357.87,683.21,0,1.0,2.0,47.0,2.0,1,3.0,1,0,68.0,55.0,12.0,35.0
0.23,21.28,14986.79,33.1,0.05,8,41,1,129.0,832.6,704.27,0,5.0,7.0,52.0,8.0,1,15.0,1,0,73.0,56.0,19.0,25.0
0.36,30.0,32570.2,36.19,0.03,2,23,0,204.0,1809.46,1085.67,0,7.0,1.0,27.0,8.0,1,15.0,1,0,144.0,60.0,20.0,20.0
0.26,50.25,39436.79,15.62,0.02,61,46,14,169.0,2190.93,784.81,0,16.0,1.0,129.0,16.0,1,31.0,1,6,102.0,67.0,15.0,10.0
0.39,55.96,65373.56,20.87,0.02,29,31,36,243.0,3631.86,1168.19,0,21.0,1.0,107.0,27.0,1,53.0,1,9,146.0,97.0,15.0,13.0
5.07,56.51,859517.12,269.18,0.02,55,349,5,2080.0,47750.95,15210.8,0,1.0,2.0,411.0,4.0,1,7.0,1,0,1136.0,944.0,17.0,142.0
0.11,13.65,4569.25,24.52,0.07,2,17,0,74.0,253.85,334.74,0,1.0,3.0,22.0,3.0,1,4.0,1,1,53.0,21.0,13.0,10.0
0.59,15.0,26457.27,117.59,0.07,7,44,0,279.0,1469.85,1763.82,0,1.0,2.0,53.0,2.0,1,3.0,1,0,159.0,120.0,16.0,64.0
0.06,10.0,1918.17,19.18,0.1,2,23,11,46.0,106.56,191.82,0,1.0,3.0,39.0,5.0,1,9.0,1,1,26.0,20.0,9.0,9.0
0.91,19.68,53651.64,138.59,0.05,6,84,0,418.0,2980.65,2726.85,0,3.0,4.0,92.0,5.0,1,9.0,1,0,216.0,202.0,15.0,77.0
0.44,11.5,15185.86,114.83,0.09,16,62,12,212.0,843.66,1320.51,0,8.0,13.0,94.0,14.0,1,27.0,1,2,120.0,92.0,15.0,60.0
0.32,2.02,1918.5,466.75,0.49,29,39,0,151.0,106.58,946.28,0,1.0,1.0,70.0,1.0,1,1.0,1,0,77.0,74.0,4.0,73.0
0.01,4.0,164.84,10.3,0.25,0,5,0,13.0,9.16,41.21,0,1.0,1.0,7.0,2.0,1,3.0,1,0,9.0,4.0,6.0,3.0
0.26,15.71,12267.49,49.68,0.06,3,28,0,151.0,681.53,780.66,0,1.0,4.0,34.0,4.0,1,7.0,1,0,107.0,44.0,15.0,21.0
0.01,1.5,24.38,10.84,0.67,0,3,0,7.0,1.35,16.25,0,1.0,1.0,5.0,1.0,1,1.0,1,0,5.0,2.0,3.0,2.0
0.88,17.71,46512.83,148.33,0.06,63,76,10,383.0,2584.05,2626.61,0,1.0,6.0,157.0,7.0,1,13.0,1,6,213.0,170.0,20.0,96.0
1.15,39.9,137251.55,86.2,0.03,30,134,23,520.0,7625.09,3439.65,0,15.0,14.0,194.0,28.0,1,55.0,1,5,299.0,221.0,26.0,72.0
0.04,9.43,1140.18,12.83,0.11,1,10,0,29.0,63.34,120.93,0,4.0,3.0,13.0,4.0,1,7.0,1,0,17.0,12.0,11.0,7.0
0.38,47.45,54520.57,24.21,0.02,4,49,19,208.0,3028.92,1148.9,0,3.0,3.0,74.0,8.0,1,15.0,1,0,121.0,87.0,24.0,22.0
3.8,101.88,1162486.19,111.99,0.01,83,272,25,1533.0,64582.57,11410.03,0,1.0,24.0,385.0,26.0,1,30.0,1,3,966.0,567.0,46.0,128.0
0.69,25.73,53012.97,80.08,0.04,11,84,5,325.0,2945.16,2060.44,0,19.0,13.0,105.0,30.0,1,59.0,1,3,187.0,138.0,22.0,59.0
0.21,11.79,7582.92,54.59,0.08,3,22,0,114.0,421.27,643.4,0,1.0,4.0,27.0,4.0,1,7.0,1,0,59.0,55.0,15.0,35.0
2.05,83.5,514681.05,73.82,0.01,15,179,22,875.0,28593.39,6163.84,0,40.0,31.0,222.0,51.0,1,96.0,1,3,541.0,334.0,44.0,88.0
0.66,21.17,42214.86,94.22,0.05,12,100,10,312.0,2345.27,1994.4,0,10.0,16.0,125.0,23.0,1,45.0,1,1,185.0,127.0,21.0,63.0
0.06,6.23,1111.43,28.63,0.16,4,17,0,40.0,61.75,178.38,0,1.0,2.0,23.0,3.0,1,5.0,1,0,22.0,18.0,9.0,13.0
0.13,12.28,4866.12,32.28,0.08,5,19,3,80.0,270.34,396.34,0,4.0,4.0,29.0,5.0,1,9.0,1,0,46.0,34.0,13.0,18.0
0.26,27.5,21037.5,27.82,0.04,5,29,0,153.0,1168.75,765.0,0,1.0,2.0,37.0,3.0,1,5.0,1,1,98.0,55.0,16.0,16.0
0.08,9.31,2133.77,24.63,0.11,2,20,0,50.0,118.54,229.25,0,6.0,1.0,24.0,10.0,1,19.0,1,0,28.0,22.0,11.0,13.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,10.0,580.0,36.0,1,71.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,4.0,64.0,4.0,1,7.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3.0,7.0,57.0,10.0,1,19.0,1,0,0.0,0.0,0.0,0.0
0.97,56.76,165253.09,51.3,0.02,18,84,18,489.0,9180.73,2911.6,0,53.0,22.0,123.0,53.0,1,105.0,1,0,321.0,168.0,25.0,37.0
0.41,27.18,33458.55,45.3,0.04,12,52,30,212.0,1858.81,1231.16,0,6.0,4.0,96.0,10.0,1,19.0,1,0,128.0,84.0,22.0,34.0
0.2,24.5,14945.0,24.9,0.04,3,24,0,122.0,830.28,610.0,0,5.0,6.0,29.0,10.0,1,19.0,1,0,73.0,49.0,16.0,16.0
1.74,65.26,340687.48,79.97,0.02,7,148,5,779.0,18927.08,5219.64,0,27.0,25.0,182.0,42.0,1,83.0,1,20,457.0,322.0,30.0,74.0
1.2,28.37,102418.72,127.21,0.04,11,71,6,556.0,5689.93,3609.47,0,1.0,3.0,92.0,3.0,1,5.0,1,0,329.0,227.0,18.0,72.0
0.85,44.82,113953.55,56.72,0.02,18,86,12,427.0,6330.75,2542.44,0,3.0,12.0,122.0,17.0,1,33.0,1,4,275.0,152.0,23.0,39.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,24.0,8.0,1,15.0,1,0,0.0,0.0,0.0,0.0
1.44,75.2,324675.03,57.41,0.01,15,129,24,737.0,18037.5,4317.33,0,61.0,22.0,175.0,63.0,1,125.0,1,3,472.0,265.0,21.0,37.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,21.0,16.0,106.0,27.0,1,53.0,1,0,0.0,0.0,0.0,0.0
0.24,23.98,16970.74,29.52,0.04,8,34,0,133.0,942.82,707.82,0,4.0,5.0,44.0,5.0,1,9.0,1,0,80.0,53.0,19.0,21.0
0.07,8.71,1772.67,23.38,0.11,2,8,0,45.0,98.48,203.56,0,1.0,2.0,12.0,4.0,1,7.0,1,0,26.0,19.0,11.0,12.0
0.54,27.38,44176.23,58.94,0.04,13,72,12,266.0,2454.23,1613.58,0,6.0,9.0,101.0,11.0,1,21.0,1,0,154.0,112.0,22.0,45.0
0.11,9.12,3034.74,36.51,0.11,5,16,5,70.0,168.6,332.84,0,4.0,4.0,28.0,4.0,1,7.0,1,0,39.0,31.0,10.0,17.0
0.07,8.71,1772.67,23.38,0.11,2,8,0,45.0,98.48,203.56,0,1.0,2.0,12.0,4.0,1,7.0,1,0,26.0,19.0,11.0,12.0
1.28,43.11,165091.96,88.85,0.02,17,117,0,574.0,9171.78,3829.97,0,20.0,19.0,137.0,33.0,1,65.0,1,0,322.0,252.0,26.0,76.0
0.03,3.0,228.44,25.38,0.33,0,4,0,20.0,12.69,76.15,0,1.0,1.0,6.0,1.0,1,1.0,1,0,12.0,8.0,6.0,8.0
3.1,113.26,1054328.69,82.19,0.01,5,234,7,1427.0,58573.82,9309.12,0,59.0,52.0,252.0,69.0,1,137.0,1,2,852.0,575.0,26.0,66.0
0.17,27.44,13829.69,18.36,0.04,6,34,1,113.0,768.32,503.92,0,1.0,4.0,43.0,8.0,1,15.0,1,0,75.0,38.0,13.0,9.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,3.0,46.0,3.0,1,5.0,1,0,0.0,0.0,0.0,0.0
0.37,25.65,28362.19,43.11,0.04,4,44,12,185.0,1575.68,1105.8,0,10.0,4.0,64.0,13.0,1,25.0,1,0,118.0,73.0,27.0,37.0
0.47,37.18,51967.89,37.59,0.03,7,51,17,244.0,2887.11,1397.61,0,10.0,11.0,80.0,13.0,1,25.0,1,3,147.0,97.0,23.0,30.0
0.34,18.51,18660.29,54.45,0.05,4,33,5,168.0,1036.68,1008.0,0,3.0,5.0,45.0,8.0,1,15.0,1,0,102.0,66.0,23.0,41.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,8.0,7.0,116.0,18.0,1,35.0,1,0,0.0,0.0,0.0,0.0
0.37,40.02,44031.51,27.49,0.02,61,45,10,197.0,2446.19,1100.24,0,4.0,7.0,125.0,11.0,1,21.0,1,7,110.0,87.0,23.0,25.0
0.31,23.68,21958.26,39.17,0.04,2,36,6,159.0,1219.9,927.43,0,11.0,7.0,48.0,13.0,1,25.0,1,2,89.0,70.0,23.0,34.0
0.3,35.05,31955.88,26.01,0.03,7,52,4,175.0,1775.33,911.65,0,6.0,4.0,65.0,10.0,1,19.0,1,0,101.0,74.0,18.0,19.0
0.22,16.81,10852.59,38.42,0.06,13,40,0,115.0,602.92,645.69,0,1.0,6.0,55.0,9.0,1,14.0,1,0,77.0,38.0,23.0,26.0
0.07,10.05,2210.79,21.91,0.1,2,11,0,48.0,122.82,220.08,0,1.0,2.0,15.0,3.0,1,5.0,1,0,31.0,17.0,13.0,11.0
0.11,16.67,5654.79,20.36,0.06,4,17,0,74.0,314.15,339.29,0,1.0,3.0,23.0,3.0,1,5.0,1,0,54.0,20.0,15.0,9.0
0.69,25.87,53855.82,80.49,0.04,10,64,6,347.0,2991.99,2082.0,0,1.0,3.0,80.0,7.0,1,13.0,1,0,178.0,169.0,15.0,49.0
0.31,28.52,26580.45,32.68,0.04,12,43,3,166.0,1476.69,932.04,0,1.0,7.0,61.0,8.0,1,12.0,1,1,96.0,70.0,22.0,27.0
0.64,31.88,61556.21,60.58,0.03,20,88,18,314.0,3419.79,1931.02,0,4.0,11.0,129.0,17.0,1,33.0,1,1,172.0,142.0,22.0,49.0
0.91,31.57,86066.68,86.36,0.03,17,129,40,421.0,4781.48,2726.28,0,5.0,22.0,194.0,25.0,1,45.0,1,6,250.0,171.0,24.0,65.0
0.04,8.33,933.33,13.44,0.12,3,6,0,28.0,51.85,112.0,0,1.0,1.0,11.0,1.0,1,1.0,1,0,18.0,10.0,10.0,6.0
0.04,8.33,933.33,13.44,0.12,3,6,0,28.0,51.85,112.0,0,1.0,1.0,11.0,1.0,1,1.0,1,0,18.0,10.0,10.0,6.0
0.04,8.33,933.33,13.44,0.12,3,6,0,28.0,51.85,112.0,0,1.0,1.0,11.0,1.0,1,1.0,1,0,18.0,10.0,10.0,6.0
0.05,2.83,453.08,56.44,0.35,2,10,0,37.0,25.17,159.91,0,1.0,1.0,14.0,1.0,1,1.0,1,0,20.0,17.0,5.0,15.0
0.1,16.88,5066.46,17.79,0.06,3,17,1,72.0,281.47,300.23,0,1.0,1.0,23.0,3.0,1,5.0,1,0,45.0,27.0,10.0,8.0
0.04,5.85,695.81,20.33,0.17,2,7,0,28.0,38.66,118.94,0,1.0,1.0,11.0,2.0,1,3.0,1,0,15.0,13.0,9.0,10.0
0.14,9.6,3888.0,42.19,0.1,7,25,6,81.0,216.0,405.0,0,3.0,6.0,40.0,6.0,1,11.0,1,0,49.0,32.0,12.0,20.0
0.19,11.0,6109.5,50.49,0.09,7,33,0,103.0,339.42,555.41,0,1.0,5.0,42.0,5.0,1,7.0,1,0,59.0,44.0,14.0,28.0
0.09,9.63,2692.04,29.06,0.1,21,17,10,57.0,149.56,279.69,0,4.0,4.0,52.0,5.0,1,9.0,1,2,35.0,22.0,14.0,16.0
0.07,8.73,1890.71,24.82,0.11,14,12,5,51.0,105.04,216.64,0,1.0,1.0,33.0,1.0,1,1.0,1,0,27.0,24.0,8.0,11.0
0.15,13.22,5883.89,33.66,0.08,4,25,5,89.0,326.88,445.0,0,1.0,3.0,36.0,3.0,1,5.0,1,0,55.0,34.0,14.0,18.0
0.07,10.8,2311.77,19.82,0.09,1,15,0,48.0,128.43,214.05,0,1.0,2.0,18.0,2.0,1,3.0,1,0,30.0,18.0,12.0,10.0
0.08,12.0,2996.74,20.81,0.08,1,16,0,56.0,166.49,249.73,0,1.0,2.0,19.0,2.0,1,3.0,1,0,36.0,20.0,12.0,10.0
0.25,14.69,11019.64,51.1,0.07,9,41,8,141.0,612.2,750.39,0,5.0,7.0,60.0,7.0,1,13.0,1,0,80.0,61.0,13.0,27.0
0.06,5.71,1044.78,32.0,0.18,4,11,0,41.0,58.04,182.84,0,1.0,2.0,17.0,2.0,1,3.0,1,0,21.0,20.0,8.0,14.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,8.0,94.0,13.0,1,25.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6.0,6.0,134.0,10.0,1,19.0,1,0,0.0,0.0,0.0,0.0
2.24,70.24,472308.76,95.74,0.01,20,265,10,946.0,26239.38,6724.66,0,26.0,21.0,297.0,49.0,1,97.0,1,0,550.0,398.0,36.0,102.0
0.92,37.76,103683.28,72.71,0.03,15,113,1,424.0,5760.18,2745.71,0,5.0,13.0,131.0,21.0,1,41.0,1,0,244.0,183.0,26.0,63.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,5.0,36.0,6.0,1,11.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,33.0,2.0,1,3.0,1,0,0.0,0.0,0.0,0.0
0.22,17.64,11390.6,36.61,0.06,1,32,0,119.0,632.81,645.73,0,1.0,4.0,35.0,6.0,1,11.0,1,0,70.0,49.0,18.0,25.0
1.78,44.9,239462.77,118.79,0.02,49,162,13,782.0,13303.49,5333.38,0,1.0,9.0,226.0,9.0,1,15.0,1,0,449.0,333.0,24.0,89.0
0.29,9.23,8168.29,95.86,0.11,9,31,0,156.0,453.79,884.9,0,1.0,6.0,43.0,6.0,1,11.0,1,1,96.0,60.0,12.0,39.0
0.39,16.21,18937.82,72.07,0.06,20,69,38,203.0,1052.1,1168.24,0,14.0,7.0,129.0,17.0,1,33.0,1,0,126.0,77.0,16.0,38.0
0.38,30.33,34559.75,37.56,0.03,14,45,14,204.0,1919.99,1139.33,0,4.0,6.0,75.0,9.0,1,17.0,1,0,126.0,78.0,21.0,27.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,4.0,43.0,9.0,1,17.0,1,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3.0,4.0,35.0,7.0,1,13.0,1,0,0.0,0.0,0.0,0.0
0.06,4.47,788.91,39.47,0.22,2,12,1,38.0,43.83,176.47,0,1.0,1.0,16.0,1.0,1,1.0,1,1,19.0,19.0,8.0,17.0
0.12,16.2,5802.06,22.11,0.06,4,21,0,71.0,322.34,358.15,0,3.0,3.0,27.0,5.0,1,9.0,1,0,44.0,27.0,18.0,15.0
1.08,51.42,166429.74,62.96,0.02,17,113,8,515.0,9246.1,3236.98,0,10.0,15.0,140.0,26.0,1,51.0,1,0,297.0,218.0,25.0,53.0
0.49,36.67,53390.88,39.71,0.03,16,63,0,258.0,2966.16,1456.11,0,5.0,4.0,90.0,7.0,1,13.0,1,9,148.0,110.0,20.0,30.0
